"","Indicator.Code","Year","count","Indicator.Name"
"365","EG.EGY.PRIM.PP.KD",2004,191,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"366","EG.EGY.PRIM.PP.KD",2005,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"367","EG.EGY.PRIM.PP.KD",2006,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"368","EG.EGY.PRIM.PP.KD",2007,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"369","EG.EGY.PRIM.PP.KD",2008,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"370","EG.EGY.PRIM.PP.KD",2009,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"371","EG.EGY.PRIM.PP.KD",2010,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"372","EG.EGY.PRIM.PP.KD",2011,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"373","EG.EGY.PRIM.PP.KD",2012,193,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"374","EG.EGY.PRIM.PP.KD",2013,193,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"375","EG.EGY.PRIM.PP.KD",2014,192,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"376","EG.EGY.PRIM.PP.KD",2015,191,"Energy intensity level of primary energy (MJ/$2011 PPP GDP)"
"377","EG.ELC.ACCS.ZS",1990,98,"Access to electricity (% of population)"
"378","EG.ELC.ACCS.ZS",1991,109,"Access to electricity (% of population)"
"379","EG.ELC.ACCS.ZS",1992,123,"Access to electricity (% of population)"
"380","EG.ELC.ACCS.ZS",1993,132,"Access to electricity (% of population)"
"381","EG.ELC.ACCS.ZS",1994,138,"Access to electricity (% of population)"
"382","EG.ELC.ACCS.ZS",1995,145,"Access to electricity (% of population)"
"383","EG.ELC.ACCS.ZS",1996,154,"Access to electricity (% of population)"
"384","EG.ELC.ACCS.ZS",1997,160,"Access to electricity (% of population)"
"385","EG.ELC.ACCS.ZS",1998,166,"Access to electricity (% of population)"
"386","EG.ELC.ACCS.ZS",1999,172,"Access to electricity (% of population)"
"387","EG.ELC.ACCS.ZS",2000,190,"Access to electricity (% of population)"
"388","EG.ELC.ACCS.ZS",2001,196,"Access to electricity (% of population)"
"389","EG.ELC.ACCS.ZS",2002,202,"Access to electricity (% of population)"
"390","EG.ELC.ACCS.ZS",2003,202,"Access to electricity (% of population)"
"391","EG.ELC.ACCS.ZS",2004,204,"Access to electricity (% of population)"
"392","EG.ELC.ACCS.ZS",2005,207,"Access to electricity (% of population)"
"393","EG.ELC.ACCS.ZS",2006,209,"Access to electricity (% of population)"
"394","EG.ELC.ACCS.ZS",2007,209,"Access to electricity (% of population)"
"395","EG.ELC.ACCS.ZS",2008,211,"Access to electricity (% of population)"
"396","EG.ELC.ACCS.ZS",2009,214,"Access to electricity (% of population)"
"397","EG.ELC.ACCS.ZS",2010,215,"Access to electricity (% of population)"
"398","EG.ELC.ACCS.ZS",2011,216,"Access to electricity (% of population)"
"399","EG.ELC.ACCS.ZS",2012,216,"Access to electricity (% of population)"
"400","EG.ELC.ACCS.ZS",2013,216,"Access to electricity (% of population)"
"401","EG.ELC.ACCS.ZS",2014,216,"Access to electricity (% of population)"
"402","EG.ELC.ACCS.ZS",2015,216,"Access to electricity (% of population)"
"403","EG.ELC.ACCS.ZS",2016,216,"Access to electricity (% of population)"
"404","EG.ELC.ACCS.ZS",2017,216,"Access to electricity (% of population)"
"405","EG.ELC.ACCS.ZS",2018,216,"Access to electricity (% of population)"
"406","EG.ELC.ACCS.ZS",2019,216,"Access to electricity (% of population)"
"407","EG.ELC.FOSL.ZS",1960,25,"Electricity production from oil, gas and coal sources (% of total)"
"408","EG.ELC.FOSL.ZS",1961,25,"Electricity production from oil, gas and coal sources (% of total)"
"409","EG.ELC.FOSL.ZS",1962,25,"Electricity production from oil, gas and coal sources (% of total)"
"410","EG.ELC.FOSL.ZS",1963,25,"Electricity production from oil, gas and coal sources (% of total)"
"411","EG.ELC.FOSL.ZS",1964,25,"Electricity production from oil, gas and coal sources (% of total)"
"412","EG.ELC.FOSL.ZS",1965,26,"Electricity production from oil, gas and coal sources (% of total)"
"413","EG.ELC.FOSL.ZS",1966,26,"Electricity production from oil, gas and coal sources (% of total)"
"414","EG.ELC.FOSL.ZS",1967,26,"Electricity production from oil, gas and coal sources (% of total)"
"415","EG.ELC.FOSL.ZS",1968,26,"Electricity production from oil, gas and coal sources (% of total)"
"416","EG.ELC.FOSL.ZS",1969,26,"Electricity production from oil, gas and coal sources (% of total)"
"417","EG.ELC.FOSL.ZS",1970,26,"Electricity production from oil, gas and coal sources (% of total)"
"418","EG.ELC.FOSL.ZS",1971,111,"Electricity production from oil, gas and coal sources (% of total)"
"419","EG.ELC.FOSL.ZS",1972,111,"Electricity production from oil, gas and coal sources (% of total)"
"420","EG.ELC.FOSL.ZS",1973,112,"Electricity production from oil, gas and coal sources (% of total)"
"421","EG.ELC.FOSL.ZS",1974,112,"Electricity production from oil, gas and coal sources (% of total)"
"422","EG.ELC.FOSL.ZS",1975,112,"Electricity production from oil, gas and coal sources (% of total)"
"423","EG.ELC.FOSL.ZS",1976,112,"Electricity production from oil, gas and coal sources (% of total)"
"424","EG.ELC.FOSL.ZS",1977,112,"Electricity production from oil, gas and coal sources (% of total)"
"425","EG.ELC.FOSL.ZS",1978,112,"Electricity production from oil, gas and coal sources (% of total)"
"426","EG.ELC.FOSL.ZS",1979,112,"Electricity production from oil, gas and coal sources (% of total)"
"427","EG.ELC.FOSL.ZS",1980,112,"Electricity production from oil, gas and coal sources (% of total)"
"428","EG.ELC.FOSL.ZS",1981,113,"Electricity production from oil, gas and coal sources (% of total)"
"429","EG.ELC.FOSL.ZS",1982,113,"Electricity production from oil, gas and coal sources (% of total)"
"430","EG.ELC.FOSL.ZS",1983,113,"Electricity production from oil, gas and coal sources (% of total)"
"431","EG.ELC.FOSL.ZS",1984,113,"Electricity production from oil, gas and coal sources (% of total)"
"432","EG.ELC.FOSL.ZS",1985,114,"Electricity production from oil, gas and coal sources (% of total)"
"433","EG.ELC.FOSL.ZS",1986,114,"Electricity production from oil, gas and coal sources (% of total)"
"434","EG.ELC.FOSL.ZS",1987,114,"Electricity production from oil, gas and coal sources (% of total)"
"435","EG.ELC.FOSL.ZS",1988,114,"Electricity production from oil, gas and coal sources (% of total)"
"436","EG.ELC.FOSL.ZS",1989,114,"Electricity production from oil, gas and coal sources (% of total)"
"437","EG.ELC.FOSL.ZS",1990,133,"Electricity production from oil, gas and coal sources (% of total)"
"438","EG.ELC.FOSL.ZS",1991,134,"Electricity production from oil, gas and coal sources (% of total)"
"439","EG.ELC.FOSL.ZS",1992,135,"Electricity production from oil, gas and coal sources (% of total)"
"440","EG.ELC.FOSL.ZS",1993,135,"Electricity production from oil, gas and coal sources (% of total)"
"441","EG.ELC.FOSL.ZS",1994,135,"Electricity production from oil, gas and coal sources (% of total)"
"442","EG.ELC.FOSL.ZS",1995,136,"Electricity production from oil, gas and coal sources (% of total)"
"443","EG.ELC.FOSL.ZS",1996,136,"Electricity production from oil, gas and coal sources (% of total)"
"444","EG.ELC.FOSL.ZS",1997,136,"Electricity production from oil, gas and coal sources (% of total)"
"445","EG.ELC.FOSL.ZS",1998,136,"Electricity production from oil, gas and coal sources (% of total)"
"446","EG.ELC.FOSL.ZS",1999,136,"Electricity production from oil, gas and coal sources (% of total)"
"447","EG.ELC.FOSL.ZS",2000,139,"Electricity production from oil, gas and coal sources (% of total)"
"448","EG.ELC.FOSL.ZS",2001,139,"Electricity production from oil, gas and coal sources (% of total)"
"449","EG.ELC.FOSL.ZS",2002,139,"Electricity production from oil, gas and coal sources (% of total)"
"450","EG.ELC.FOSL.ZS",2003,139,"Electricity production from oil, gas and coal sources (% of total)"
"451","EG.ELC.FOSL.ZS",2004,139,"Electricity production from oil, gas and coal sources (% of total)"
"452","EG.ELC.FOSL.ZS",2005,140,"Electricity production from oil, gas and coal sources (% of total)"
"453","EG.ELC.FOSL.ZS",2006,140,"Electricity production from oil, gas and coal sources (% of total)"
"454","EG.ELC.FOSL.ZS",2007,140,"Electricity production from oil, gas and coal sources (% of total)"
"455","EG.ELC.FOSL.ZS",2008,140,"Electricity production from oil, gas and coal sources (% of total)"
"456","EG.ELC.FOSL.ZS",2009,140,"Electricity production from oil, gas and coal sources (% of total)"
"457","EG.ELC.FOSL.ZS",2010,140,"Electricity production from oil, gas and coal sources (% of total)"
"458","EG.ELC.FOSL.ZS",2011,140,"Electricity production from oil, gas and coal sources (% of total)"
"459","EG.ELC.FOSL.ZS",2012,141,"Electricity production from oil, gas and coal sources (% of total)"
"460","EG.ELC.FOSL.ZS",2013,141,"Electricity production from oil, gas and coal sources (% of total)"
"461","EG.ELC.FOSL.ZS",2014,141,"Electricity production from oil, gas and coal sources (% of total)"
"462","EG.ELC.FOSL.ZS",2015,141,"Electricity production from oil, gas and coal sources (% of total)"
"463","EG.ELC.RNEW.ZS",1990,217,"Renewable electricity output (% of total electricity output)"
"464","EG.ELC.RNEW.ZS",1991,217,"Renewable electricity output (% of total electricity output)"
"465","EG.ELC.RNEW.ZS",1992,217,"Renewable electricity output (% of total electricity output)"
"466","EG.ELC.RNEW.ZS",1993,217,"Renewable electricity output (% of total electricity output)"
"467","EG.ELC.RNEW.ZS",1994,217,"Renewable electricity output (% of total electricity output)"
"468","EG.ELC.RNEW.ZS",1995,217,"Renewable electricity output (% of total electricity output)"
"469","EG.ELC.RNEW.ZS",1996,217,"Renewable electricity output (% of total electricity output)"
"470","EG.ELC.RNEW.ZS",1997,217,"Renewable electricity output (% of total electricity output)"
"471","EG.ELC.RNEW.ZS",1998,217,"Renewable electricity output (% of total electricity output)"
"472","EG.ELC.RNEW.ZS",1999,217,"Renewable electricity output (% of total electricity output)"
"473","EG.ELC.RNEW.ZS",2000,217,"Renewable electricity output (% of total electricity output)"
"474","EG.ELC.RNEW.ZS",2001,217,"Renewable electricity output (% of total electricity output)"
"475","EG.ELC.RNEW.ZS",2002,217,"Renewable electricity output (% of total electricity output)"
"476","EG.ELC.RNEW.ZS",2003,217,"Renewable electricity output (% of total electricity output)"
"477","EG.ELC.RNEW.ZS",2004,217,"Renewable electricity output (% of total electricity output)"
"478","EG.ELC.RNEW.ZS",2005,217,"Renewable electricity output (% of total electricity output)"
"479","EG.ELC.RNEW.ZS",2006,217,"Renewable electricity output (% of total electricity output)"
"480","EG.ELC.RNEW.ZS",2007,217,"Renewable electricity output (% of total electricity output)"
"481","EG.ELC.RNEW.ZS",2008,217,"Renewable electricity output (% of total electricity output)"
"482","EG.ELC.RNEW.ZS",2009,217,"Renewable electricity output (% of total electricity output)"
"483","EG.ELC.RNEW.ZS",2010,217,"Renewable electricity output (% of total electricity output)"
"484","EG.ELC.RNEW.ZS",2011,217,"Renewable electricity output (% of total electricity output)"
"485","EG.ELC.RNEW.ZS",2012,217,"Renewable electricity output (% of total electricity output)"
"486","EG.ELC.RNEW.ZS",2013,217,"Renewable electricity output (% of total electricity output)"
"487","EG.ELC.RNEW.ZS",2014,217,"Renewable electricity output (% of total electricity output)"
"488","EG.ELC.RNEW.ZS",2015,217,"Renewable electricity output (% of total electricity output)"
"489","EG.ELC.RNEW.ZS",2016,1,"Renewable electricity output (% of total electricity output)"
"490","EG.ELC.RNEW.ZS",2017,1,"Renewable electricity output (% of total electricity output)"
"491","EG.ELC.RNEW.ZS",2018,1,"Renewable electricity output (% of total electricity output)"
"492","EG.ELC.RNEW.ZS",2019,1,"Renewable electricity output (% of total electricity output)"
"493","EG.ELC.RNWX.KH",1960,25,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"494","EG.ELC.RNWX.KH",1961,25,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"495","EG.ELC.RNWX.KH",1962,25,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"496","EG.ELC.RNWX.KH",1963,25,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"497","EG.ELC.RNWX.KH",1964,25,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"498","EG.ELC.RNWX.KH",1965,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"499","EG.ELC.RNWX.KH",1966,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"500","EG.ELC.RNWX.KH",1967,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"501","EG.ELC.RNWX.KH",1968,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"502","EG.ELC.RNWX.KH",1969,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"503","EG.ELC.RNWX.KH",1970,26,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"504","EG.ELC.RNWX.KH",1971,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"505","EG.ELC.RNWX.KH",1972,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"506","EG.ELC.RNWX.KH",1973,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"507","EG.ELC.RNWX.KH",1974,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"508","EG.ELC.RNWX.KH",1975,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"509","EG.ELC.RNWX.KH",1976,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"510","EG.ELC.RNWX.KH",1977,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"511","EG.ELC.RNWX.KH",1978,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"512","EG.ELC.RNWX.KH",1979,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"513","EG.ELC.RNWX.KH",1980,112,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"514","EG.ELC.RNWX.KH",1981,113,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"515","EG.ELC.RNWX.KH",1982,113,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"516","EG.ELC.RNWX.KH",1983,113,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"517","EG.ELC.RNWX.KH",1984,113,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"518","EG.ELC.RNWX.KH",1985,114,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"519","EG.ELC.RNWX.KH",1986,114,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"520","EG.ELC.RNWX.KH",1987,114,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"521","EG.ELC.RNWX.KH",1988,114,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"522","EG.ELC.RNWX.KH",1989,114,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"523","EG.ELC.RNWX.KH",1990,133,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"524","EG.ELC.RNWX.KH",1991,134,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"525","EG.ELC.RNWX.KH",1992,135,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"526","EG.ELC.RNWX.KH",1993,135,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"527","EG.ELC.RNWX.KH",1994,135,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"528","EG.ELC.RNWX.KH",1995,136,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"529","EG.ELC.RNWX.KH",1996,136,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"530","EG.ELC.RNWX.KH",1997,136,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"531","EG.ELC.RNWX.KH",1998,136,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"532","EG.ELC.RNWX.KH",1999,136,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"533","EG.ELC.RNWX.KH",2000,139,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"534","EG.ELC.RNWX.KH",2001,139,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"535","EG.ELC.RNWX.KH",2002,139,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"536","EG.ELC.RNWX.KH",2003,139,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"537","EG.ELC.RNWX.KH",2004,139,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"538","EG.ELC.RNWX.KH",2005,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"539","EG.ELC.RNWX.KH",2006,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"540","EG.ELC.RNWX.KH",2007,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"541","EG.ELC.RNWX.KH",2008,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"542","EG.ELC.RNWX.KH",2009,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"543","EG.ELC.RNWX.KH",2010,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"544","EG.ELC.RNWX.KH",2011,140,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"545","EG.ELC.RNWX.KH",2012,141,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"546","EG.ELC.RNWX.KH",2013,141,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"547","EG.ELC.RNWX.KH",2014,141,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"548","EG.ELC.RNWX.KH",2015,141,"Electricity production from renewable sources, excluding hydroelectric (kWh)"
"549","EG.ELC.RNWX.ZS",1960,25,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"550","EG.ELC.RNWX.ZS",1961,25,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"551","EG.ELC.RNWX.ZS",1962,25,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"552","EG.ELC.RNWX.ZS",1963,25,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"553","EG.ELC.RNWX.ZS",1964,25,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"554","EG.ELC.RNWX.ZS",1965,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"555","EG.ELC.RNWX.ZS",1966,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"556","EG.ELC.RNWX.ZS",1967,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"557","EG.ELC.RNWX.ZS",1968,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"558","EG.ELC.RNWX.ZS",1969,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"559","EG.ELC.RNWX.ZS",1970,26,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"560","EG.ELC.RNWX.ZS",1971,111,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"561","EG.ELC.RNWX.ZS",1972,111,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"562","EG.ELC.RNWX.ZS",1973,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"563","EG.ELC.RNWX.ZS",1974,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"564","EG.ELC.RNWX.ZS",1975,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"565","EG.ELC.RNWX.ZS",1976,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"566","EG.ELC.RNWX.ZS",1977,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"567","EG.ELC.RNWX.ZS",1978,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"568","EG.ELC.RNWX.ZS",1979,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"569","EG.ELC.RNWX.ZS",1980,112,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"570","EG.ELC.RNWX.ZS",1981,113,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"571","EG.ELC.RNWX.ZS",1982,113,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"572","EG.ELC.RNWX.ZS",1983,113,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
"573","EG.ELC.RNWX.ZS",1984,113,"Electricity production from renewable sources, excluding hydroelectric (% of total)"
